Image,Folio,Recto/Verso,Notes,UV,PID
Abp_Reg_11_0526,233,v,,,york:912918
Abp_Reg_11_0527,234,r,,,york:912919
Abp_Reg_11_0528,234,v,,,york:912920
Abp_Reg_11_0529,235,r,,,york:912921
Abp_Reg_11_0530,235,v,,,york:912922
Abp_Reg_11_0531,236,r,,,york:912923
Abp_Reg_11_0532,236,v,,,york:912924
Abp_Reg_11_0533,237,r,,,york:912925
Abp_Reg_11_0534,237,v,,,york:912926
Abp_Reg_11_0535,238,r,,,york:912927
Abp_Reg_11_0536,238,v,,,york:912928
Abp_Reg_11_0537,239,r,,,york:912929
Abp_Reg_11_0538,239,v,,,york:912930
Abp_Reg_11_0539,240,r,,,york:912931
Abp_Reg_11_0540,240,v,,,york:912932
Abp_Reg_11_0541,241,r,,,york:912933
Abp_Reg_11_0542,241,v,,,york:912934
Abp_Reg_11_0543,242,r,,,york:912935
Abp_Reg_11_0544,242,v,,,york:912936
Abp_Reg_11_0545,243,r,,,york:912937
Abp_Reg_11_0546,243,v,,,york:912938
Abp_Reg_11_0547,244,r,,,york:912939
Abp_Reg_11_0548,244,v,,,york:912940
Abp_Reg_11_0549,245,r,,,york:912941
Abp_Reg_11_0550,245,v,,,york:912942
Abp_Reg_11_0551,246,r,,,york:912943
Abp_Reg_11_0552,246,v,,,york:912944
Abp_Reg_11_0553,247,r,,,york:912945
Abp_Reg_11_0554,247,v,,,york:912946
Abp_Reg_11_0555,248,r,,,york:912947
Abp_Reg_11_0556,248,v,,,york:912948
Abp_Reg_11_0557,249,r,,,york:912949
Abp_Reg_11_0558,249,v,,,york:912950
Abp_Reg_11_0559,250,r,,,york:912951
Abp_Reg_11_0560,250,v,,,york:912952
Abp_Reg_11_0561,251,r,,,york:912953
Abp_Reg_11_0562,251,v,,,york:912954
Abp_Reg_11_0563,252,r,,,york:912955
Abp_Reg_11_0564,252,v,,,york:912956
Abp_Reg_11_0565,253,r,,,york:912957
Abp_Reg_11_0566,253,v,,,york:912958
Abp_Reg_11_0567,254,r,,,york:912959
Abp_Reg_11_0568,254,v,,,york:912960
