New Folio No. ,Entry No.,Entry Part,Person - Title,Person - First name,Person - Last Name - Prefix,Person - Last Name - as written,Person -  Qualification,Person - further description,Role - role in entry,Role - associated place - as written,Role - associated place - type,Role - associated place - function,Occupation 1  - employment,Status 1  - office,Status 1 - associated place - as written,Status 1 - associated place - standard,Status 1 - associated place - type,Status 1 - associated place - function,Status 2 - office,Status 2 - associated place - as written,Status 2 - associated place - type,Status 2 - associated place - function,Status 3 - office,Status 3 - Place - as written,Status 3 - Place - Type,Status 3 - Place- Function,Status 4,Status 4 - place - as written,Status 4 - place - type,Status 4 - place - function,Status 5,Status 5 - place - as written,Status 5 - place - type,Status 5 - place - function,Status 6,Status 6 - place - as written,Status 6 - place - type,Status 6 - place - function
52 r - 52 r,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 r - 52 r,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 v - 52 v,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 v - 52 v,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 v - 52 v,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 v - 52 v,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 v - 52 v,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 v - 52 v,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 v - 52 v,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 v - 52 v,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 v - 52 v,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 v - 52 v,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 r - 53 r,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 r - 53 r,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 r - 53 r,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 r - 53 r,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 r - 53 v,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 v - 53 v,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 r - 54 r,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 r - 54 r,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 r - 54 r,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 r - 54 r,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 r - 54 r,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 r - 54 r,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 r - 54 r,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 r - 54 r,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 r - 54 r,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 r - 54 v,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 v - 54 v,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 v - 54 v,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 v - 54 v,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 v - 54 v,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 v - 54 v,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 v - 54 v,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 v - 55 r,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 r - 55 r,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 r - 55 r,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 r - 55 r,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 r - 55 r,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 r - 55 r,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 r - 55 r,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 r - 55 v,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 v - 55 v,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 v - 55 v,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 v - 55 v,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 v - 55 v,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 v - 55 v,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 v - 55 v,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 v - 55 v,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 v - 55 v,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 v - 55 v,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55 v - 55 v,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56 r - 56 r,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56 r - 56 r,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56 r - 56 v,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56 v - 56 v,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56 v - 56 v,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56 v - 56 v,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56 v - 56 v,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56 v - 57 r,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57 r - 57 r,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57 v - 57 v,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57 v - 57 v,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57 v - 57 v,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57 v - 57 v,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57 v - 57 v,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 r - 58 r,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 r - 58 r,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 r - 58 r,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 r - 58 r,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 r - 58 r,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 v - 58 v,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 v - 58 v,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 v - 58 v,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 v - 58 v,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58 v - 58 v,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59 r - 59 r,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59 r - 59 r,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59 v - 59 v,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59 v - 59 v,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59 v - 59 v,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59 v - 59 v,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59 v - 59 v,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59 v - 59 v,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 r - 60 r,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 v - 60 v,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61 r - 61 r,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61 r - 62 r,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 r - 62 r,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 r - 62 r,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 r - 62 r,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 r - 62 r,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 r - 62 r,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 v - 62 v,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 v - 62 v,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 v - 62 v,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 v - 62 v,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 v - 62 v,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 r - 63 r,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 r - 63 r,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 r - 63 r,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 r - 63 r,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 r - 63 r,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 r - 63 r,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 r - 63 v,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 v - 63 v,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 v - 63 v,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 v - 63 v,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 v - 63 v,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63 v - 63 v,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 r - 64 r,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 r - 64 r,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 r - 64 r,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 r - 64 r,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 r - 64 r,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 r - 64 r,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 r - 64 r,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 r - 64 r,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 r - 64 r,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 v - 64 v,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 v - 64 v,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 v - 64 v,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 v - 64 v,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 v - 64 v,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 v - 64 v,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 v - 64 v,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 v - 64 v,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 v - 64 v,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64 v - 65 r,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 r - 65 r,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 r - 65 r,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 r - 65 r,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 r - 65 r,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 r - 65 r,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 r - 65 r,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 r - 65 r,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 r - 65 r,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 r - 65 r,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 r - 65 v,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 v - 65 v,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 v - 65 v,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 v - 65 v,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 v - 65 v,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 v - 65 v,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 v - 65 v,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 v - 65 v,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 v - 66 r,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 v - 66 r,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 r - 66 r,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66 r - 67 r,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67 r - 67 v,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 r - 68 r,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 r - 68 r,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 r - 68 r,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 r - 68 r,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 r - 68 r,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 r - 68 v,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 r - 68 v,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 v - 68 v,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 v - 68 v,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 v - 69 r,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 r - 69 r,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 r - 69 r,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 r - 69 r,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 r - 69 r,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 r - 69 r,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 r - 69 r,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 r - 69 r,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 r - 69 v,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69 v - 69 v,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 r - 70 r,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 r - 70 r,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 r - 70 r,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 r - 70 r,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 r - 70 r,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 r - 70 r,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 r - 70 r,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 v - 70 v,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 v - 70 v,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 v - 70 v,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 v - 70 v,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 r,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 r,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 r,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 r,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 r,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 r,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 r,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 r,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 r,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 r,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 r - 71 v,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 v - 71 v,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 v - 71 v,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 v - 71 v,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 v - 71 v,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71 v - 71 v,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 r - 72 r,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 r - 72 r,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 r - 72 r,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 r - 72 r,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 r - 72 r,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72 v - 72 v,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 r - 73 r,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 v - 73 v,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 v - 73 v,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 v - 73 v,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 v - 73 v,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 v - 73 v,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 v - 73 v,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 v - 73 v,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 v - 73 v,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 v - 73 v,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 r - 74 r,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 r - 74 r,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 r - 74 r,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74 r - 74 r,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
